oln_id_a	oln_id_b	oln_id_c	type_ac	type_bc	num_phenotype_shared	phenotype_intersect_abc
YMR154C	YKL041W	YLR025W	p	p	5	(null, resistance to chemicals: decreased, disodium 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate (75 uM bathophenanthrolinebisulfonic acid)); (null, toxin resistance: decreased,  ); (null, resistance to chemicals: decreased, hydroxyurea (100 mM)); (null, resistance to chemicals: decreased, pyrrolidine dithiocarbamate (20 uM)); (null, resistance to chemicals: decreased, chondramide derivative)
YMR154C	YKR035W-A	YLR025W	p	p	3	(null, resistance to chemicals: decreased, chondramide derivative); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M)); (null, resistance to chemicals: decreased, chromium trioxide (0.05 mM))
YMR167W	YBR136W	YMR190C	p	kd	1	(unspecified, resistance to chemicals: increased, cycloheximide (100 ng/ml))
YMR179W	YDR225W	YER111C	tu	tu	3	(null, resistance to chemicals: decreased, dimethyl sulfoxide (8%)); (null, resistance to chemicals: increased, caffeine (7.7 mM)); (null, stress resistance: decreased, zinc dichloride (1 uM))
YMR183C	YLR166C	YDR164C	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YMR186W	YJR032W	YPL240C	p	p	1	(null, freeze-thaw resistance: decreased,  )
YMR190C	YBR098W	YBR160W	ku	ku	1	(null, resistance to chemicals: decreased, phleomycin D1 (5 ug/ml))
YMR190C	YBR098W	YBR160W	ku	p	1	(null, resistance to chemicals: decreased, phleomycin D1 (5 ug/ml))
YMR190C	YBR228W	YHR154W	p	p	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YMR190C	YGL175C	YMR224C	p	p	5	(null, resistance to chemicals: decreased, beta-lapachone (30 uM)); (null, resistance to chemicals: decreased, hydroxyurea); (null, resistance to chemicals: decreased, methyl methanesulfonate (0.035%)); (null, resistance to chemicals: decreased, hydroxyurea (100 mM)); (null, resistance to chemicals: decreased, camptothecin (15 ug/ml))
YMR190C	YJR043C	YJL092W	p	p	9	(null, resistance to chemicals: decreased, oxaliplatin (4 mM)); (null, resistance to chemicals: decreased, hydroxyurea); (null, resistance to chemicals: decreased, cisplatin (250 ug/ml)); (null, resistance to chemicals: decreased, methyl methanesulfonate (0.035%)); (null, resistance to chemicals: decreased, hydroxyurea (100 mM)); (null, resistance to chemicals: decreased, hydroxyurea (11.4 mg/ml)); (null, resistance to enzymatic treatment: increased,  ); (null, resistance to chemicals: decreased, methyl methanesulfonate); (null, resistance to chemicals: decreased, mechlorethamine)
YMR190C	YLR135W	YHR154W	p	p	5	(null, resistance to chemicals: decreased, methyl methanesulfonate (0.035%)); (null, resistance to chemicals: decreased, hydroxyurea (100 mM)); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M)); (null, resistance to chemicals: decreased, sodium selenide (1 uM)); (null, resistance to chemicals: decreased, methyl methanesulfonate)
YMR195W	YLR131C	YDR207C	tu	tu	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YMR197C	YAL002W	YDL077C	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YMR197C	YAL002W	YLR148W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YMR197C	YAL002W	YLR396C	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YMR197C	YAL002W	YPL045W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YMR198W	YDR318W	YJR060W	tu	p	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YMR198W	YKL008C	YJR060W	tu	tu	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YMR201C	YJR144W	YOL090W	p	p	1	(null, resistance to chemicals: increased, edelfosine (60 uM))
YMR202W	YER048C	YHR178W	tu	tu	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YMR202W	YLR056W	YER044C	p	p	7	(null, resistance to chemicals: decreased, 7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521)); (null, resistance to chemicals: increased, myriocin (1 uM)); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M)); (null, resistance to chemicals: decreased, hydroxyurea (100 mM)); (null, resistance to chemicals: decreased, acetic acid (0.4% (w/v), pH 4.3)); (null, resistance to chemicals: decreased, methyl methanesulfonate); (null, resistance to chemicals: decreased, hydrogen chloride (0.24% (w/v), pH 2.6))
YMR207C	YHL024W	YDR207C	tu	tu	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YMR207C	YHR189W	YDR207C	tu	tu	2	(null, desiccation resistance: decreased,  ); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YMR216C	YDL074C	YDR432W	kd	p	2	(null, desiccation resistance: decreased,  ); (null, resistance to chemicals: decreased, 7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521))
YMR216C	YDL074C	YDR432W	p	p	2	(null, desiccation resistance: decreased,  ); (null, resistance to chemicals: decreased, 7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521))
YMR216C	YJR059W	YJL129C	kd	kd	2	(null, toxin resistance: increased,  ); (null, resistance to chemicals: decreased, 7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521))
YMR216C	YJR059W	YKR050W	kd	kd	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YMR216C	YJR104C	YJR066W	ku	ku	2	(null, resistance to chemicals: decreased, ethanol (8%)); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YMR216C	YJR104C	YJR066W	p	ku	2	(null, resistance to chemicals: decreased, ethanol (8%)); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YMR224C	YJR043C	YJL092W	p	p	5	(null, resistance to chemicals: decreased, methyl methanesulfonate (0.035%)); (null, resistance to chemicals: decreased, hydroxyurea); (null, resistance to chemicals: decreased, hydroxyurea (100 mM)); (null, resistance to chemicals: decreased, camptothecin (43 uM)); (null, resistance to chemicals: decreased, methyl methanesulfonate (1772 uM))
YMR229C	YBR247C	YCL059C	p	p	1	(reduction of function, resistance to chemicals: decreased, methyl methanesulfonate)
YMR236W	YML098W	YDR145W	p	p	1	(reduction of function, resistance to chemicals: decreased, methyl methanesulfonate)
YMR238W	YGR229C	YHR030C	ku	ku	2	(null, resistance to chemicals: decreased, sirolimus); (null, resistance to chemicals: decreased, Congo Red (50 ug/ml))
YMR238W	YGR229C	YHR030C	ku	p	2	(null, resistance to chemicals: decreased, sirolimus); (null, resistance to chemicals: decreased, Congo Red (50 ug/ml))
YMR256C	YDR298C	YKL109W	tu	tu	1	(null, resistance to chemicals: decreased, ethanol (8%))
YMR258C	YMR070W	YDR463W	tu	tu	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YMR263W	YDR176W	YPL181W	p	p	2	(null, resistance to chemicals: decreased, 7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521)); (null, resistance to chemicals: decreased, cycloheximide (0.18 ug/ml))
YMR263W	YDR448W	YPL181W	p	p	2	(null, resistance to chemicals: decreased, 7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521)); (null, resistance to chemicals: decreased, cycloheximide (0.18 ug/ml))
YMR268C	YER112W	YJR022W	p	p	1	(reduction of function, resistance to chemicals: decreased, methyl methanesulfonate)
YMR268C	YER112W	YLR438C-A	p	p	1	(reduction of function, resistance to chemicals: decreased, methyl methanesulfonate)
YMR268C	YJR022W	YER112W	p	p	1	(reduction of function, resistance to chemicals: decreased, methyl methanesulfonate)
YMR268C	YJR022W	YLR438C-A	p	p	1	(reduction of function, resistance to chemicals: decreased, methyl methanesulfonate)
YMR272C	YEL054C	YGL013C	tu	tu	1	(null, resistance to chemicals: decreased, doxorubicin (50 ug/ml))
YMR272C	YFL023W	YHR178W	tu	tu	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YMR272C	YJR025C	YDR310C	tu	tu	2	(null, resistance to chemicals: decreased, amitrole (22 mg/ml)); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YMR272C	YJR043C	YGL013C	tu	tu	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YMR272C	YJR044C	YGL013C	tu	tu	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YMR273C	YBR133C	YKL101W	ku	ku	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YMR273C	YBR133C	YKL101W	ku	p	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YMR273C	YDR507C	YKL101W	ku	kd	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YMR273C	YDR507C	YKL101W	ku	ku	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YMR273C	YDR507C	YKL101W	ku	p	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YMR273C	YKL048C	YKL101W	ku	kd	2	(null, resistance to chemicals: decreased, calcium dichloride (0.7 M)); (null, resistance to chemicals: decreased, benzo[a]pyrene)
YMR273C	YKL048C	YKL101W	ku	ku	2	(null, resistance to chemicals: decreased, calcium dichloride (0.7 M)); (null, resistance to chemicals: decreased, benzo[a]pyrene)
YMR273C	YLR371W	YHR030C	ku	ku	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YMR273C	YLR371W	YHR030C	ku	p	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YMR275C	YDR207C	YLL039C	p	td	3	(null, desiccation resistance: decreased,  ); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M)); (null, stress resistance: decreased, zinc dichloride (1 uM))
YMR276W	YGL244W	YHR030C	ku	p	2	(null, stress resistance: decreased, zinc dichloride (1 uM)); (null, resistance to chemicals: decreased, Congo Red (50 ug/ml))
YMR280C	YIL134W	YDR207C	tu	tu	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YMR294W	YEL061C	YGR229C	p	p	3	(null, resistance to chemicals: decreased, caffeine (6 mM)); (null, resistance to chemicals: decreased, Congo Red (50 ug/ml)); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YMR294W	YLR200W	YPL174C	p	p	1	(null, resistance to chemicals: decreased, Congo Red (50 ug/ml))
YMR294W	YML094W	YPL174C	p	p	1	(null, resistance to chemicals: decreased, aluminium(3+) (0.4 mM)|(E)-1,1'-azobis(N,N-dimethylformamide) (0.8 mM))
YMR299C	YFL037W	YKR054C	p	p	1	(null, resistance to chemicals: decreased, epothilone (epothilon B analog))
YMR307W	YBL061C	YHR030C	ku	ku	2	(null, resistance to enzymatic treatment: decreased,  ); (null, resistance to chemicals: decreased, caffeine (2 mg/ml))
YMR307W	YBL061C	YJL095W	ku	ku	2	(null, resistance to enzymatic treatment: decreased,  ); (null, resistance to chemicals: decreased, caffeine (2 mg/ml))
YMR307W	YBR078W	YER111C	tu	tu	2	(null, toxin resistance: decreased,  ); (null, resistance to chemicals: decreased, Calcofluor White)
YMR307W	YBR078W	YLR182W	tu	tu	3	(null, innate thermotolerance: decreased,  ); (null, toxin resistance: decreased,  ); (null, resistance to chemicals: decreased, doxorubicin (50 ug/ml))
YMR307W	YBR229C	YHR030C	ku	ku	4	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M)); (null, resistance to chemicals: decreased, quinine (1.5 g/L)); (null, resistance to chemicals: decreased, hydrogen chloride (0.24% (w/v), pH 2.6)); (null, resistance to chemicals: decreased, Calcofluor White)
YMR307W	YBR260C	YHR030C	ku	ku	2	(null, resistance to chemicals: decreased, (S)-lactic acid (3.1% (w/v), pH2.9)); (null, resistance to chemicals: decreased, hydrogen chloride (0.24% (w/v), pH 2.6))
YMR307W	YBR260C	YJL095W	ku	ku	2	(null, resistance to chemicals: decreased, (S)-lactic acid (3.1% (w/v), pH2.9)); (null, resistance to chemicals: decreased, hydrogen chloride (0.24% (w/v), pH 2.6))
YMR307W	YDL006W	YHR030C	ku	ku	8	(null, resistance to chemicals: decreased, Congo Red (50 ug/ml)); (null, resistance to enzymatic treatment: decreased,  ); (null, toxin resistance: decreased,  ); (null, resistance to chemicals: decreased, doxorubicin (50 ug/ml)); (null, alkaline pH resistance: decreased,  ); (null, resistance to chemicals: decreased, propan-1-ol (7%)); (null, resistance to chemicals: decreased, caffeine (2 mg/ml)); (null, resistance to chemicals: decreased, sirolimus (0.1 ug/ml))
YMR307W	YDL006W	YJL095W	ku	ku	6	(null, resistance to chemicals: decreased, Congo Red (50 ug/ml)); (null, resistance to enzymatic treatment: decreased,  ); (null, resistance to chemicals: decreased, doxorubicin (50 ug/ml)); (null, alkaline pH resistance: decreased,  ); (null, resistance to chemicals: decreased, caffeine (2 mg/ml)); (null, resistance to chemicals: decreased, sirolimus (0.1 ug/ml))
YMR307W	YDL006W	YJL095W	ku	p	6	(null, resistance to chemicals: decreased, Congo Red (50 ug/ml)); (null, resistance to enzymatic treatment: decreased,  ); (null, resistance to chemicals: decreased, doxorubicin (50 ug/ml)); (null, alkaline pH resistance: decreased,  ); (null, resistance to chemicals: decreased, caffeine (2 mg/ml)); (null, resistance to chemicals: decreased, sirolimus (0.1 ug/ml))
YMR307W	YDR162C	YJL095W	ku	ku	7	(null, resistance to chemicals: decreased, Congo Red (50 ug/ml)); (null, resistance to enzymatic treatment: decreased,  ); (null, resistance to chemicals: decreased, hydrogen chloride (0.24% (w/v), pH 2.6)); (null, resistance to chemicals: decreased, doxorubicin (50 ug/ml)); (null, resistance to chemicals: decreased, Calcofluor White); (null, resistance to chemicals: decreased, caffeine (2 mg/ml)); (null, resistance to chemicals: decreased, sirolimus (0.1 ug/ml))
YMR307W	YDR162C	YJL095W	ku	p	7	(null, resistance to chemicals: decreased, Congo Red (50 ug/ml)); (null, resistance to enzymatic treatment: decreased,  ); (null, resistance to chemicals: decreased, hydrogen chloride (0.24% (w/v), pH 2.6)); (null, resistance to chemicals: decreased, doxorubicin (50 ug/ml)); (null, resistance to chemicals: decreased, Calcofluor White); (null, resistance to chemicals: decreased, caffeine (2 mg/ml)); (null, resistance to chemicals: decreased, sirolimus (0.1 ug/ml))
YMR307W	YDR507C	YER111C	tu	tu	1	(null, toxin resistance: decreased,  )
YMR307W	YDR507C	YJL095W	ku	kd	2	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M)); (null, resistance to chemicals: decreased, doxorubicin (50 ug/ml))
YMR307W	YDR507C	YLR182W	tu	kd	2	(null, toxin resistance: decreased,  ); (null, resistance to chemicals: decreased, doxorubicin (50 ug/ml))
YMR307W	YDR507C	YLR182W	tu	tu	2	(null, toxin resistance: decreased,  ); (null, resistance to chemicals: decreased, doxorubicin (50 ug/ml))
YMR307W	YER086W	YLR182W	tu	tu	1	(null, resistance to chemicals: decreased, acetic acid (0.4% (w/v), pH 4.3))
YMR307W	YER111C	YHR030C	ku	ku	4	(null, resistance to chemicals: decreased, Congo Red (50 ug/ml)); (null, toxin resistance: decreased,  ); (null, alkaline pH resistance: decreased,  ); (null, resistance to chemicals: decreased, Calcofluor White)
YMR307W	YER111C	YHR030C	ku	p	4	(null, resistance to chemicals: decreased, Congo Red (50 ug/ml)); (null, toxin resistance: decreased,  ); (null, alkaline pH resistance: decreased,  ); (null, resistance to chemicals: decreased, Calcofluor White)
YMR307W	YER111C	YLR182W	tu	p	2	(null, resistance to chemicals: decreased, Congo Red (50 ug/ml)); (null, toxin resistance: decreased,  )
YMR307W	YER111C	YLR182W	tu	tu	2	(null, resistance to chemicals: decreased, Congo Red (50 ug/ml)); (null, toxin resistance: decreased,  )
YMR307W	YGL203C	YAL053W	p	p	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YMR307W	YGR196C	YJL095W	ku	ku	3	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M)); (null, resistance to chemicals: decreased, (S)-lactic acid (3.1% (w/v), pH2.9)); (null, resistance to chemicals: decreased, hydrogen chloride (0.24% (w/v), pH 2.6))
YMR307W	YGR217W	YHR030C	ku	ku	3	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M)); (null, resistance to chemicals: decreased, (S)-lactic acid (3.1% (w/v), pH2.9)); (null, resistance to chemicals: decreased, hydrogen chloride (0.24% (w/v), pH 2.6))
YMR307W	YGR217W	YJL095W	ku	ku	3	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M)); (null, resistance to chemicals: decreased, (S)-lactic acid (3.1% (w/v), pH2.9)); (null, resistance to chemicals: decreased, hydrogen chloride (0.24% (w/v), pH 2.6))
YMR307W	YJL095W	YHR030C	ku	kd	11	(null, resistance to chemicals: decreased, Congo Red (50 ug/ml)); (null, resistance to enzymatic treatment: decreased,  ); (null, resistance to chemicals: decreased, chromium trioxide (0.05 mM)); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M)); (null, resistance to chemicals: decreased, (S)-lactic acid (3.1% (w/v), pH2.9)); (null, resistance to chemicals: decreased, hydrogen chloride (0.24% (w/v), pH 2.6)); (null, resistance to chemicals: decreased, doxorubicin (50 ug/ml)); (null, alkaline pH resistance: decreased,  ); (null, resistance to chemicals: decreased, Calcofluor White); (null, resistance to chemicals: decreased, caffeine (2 mg/ml)); (null, resistance to chemicals: decreased, sirolimus (0.1 ug/ml))
YMR307W	YJL095W	YHR030C	ku	ku	11	(null, resistance to chemicals: decreased, Congo Red (50 ug/ml)); (null, resistance to enzymatic treatment: decreased,  ); (null, resistance to chemicals: decreased, chromium trioxide (0.05 mM)); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M)); (null, resistance to chemicals: decreased, (S)-lactic acid (3.1% (w/v), pH2.9)); (null, resistance to chemicals: decreased, hydrogen chloride (0.24% (w/v), pH 2.6)); (null, resistance to chemicals: decreased, doxorubicin (50 ug/ml)); (null, alkaline pH resistance: decreased,  ); (null, resistance to chemicals: decreased, Calcofluor White); (null, resistance to chemicals: decreased, caffeine (2 mg/ml)); (null, resistance to chemicals: decreased, sirolimus (0.1 ug/ml))
YMR307W	YJL095W	YHR030C	ku	p	11	(null, resistance to chemicals: decreased, Congo Red (50 ug/ml)); (null, resistance to enzymatic treatment: decreased,  ); (null, resistance to chemicals: decreased, chromium trioxide (0.05 mM)); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M)); (null, resistance to chemicals: decreased, (S)-lactic acid (3.1% (w/v), pH2.9)); (null, resistance to chemicals: decreased, hydrogen chloride (0.24% (w/v), pH 2.6)); (null, resistance to chemicals: decreased, doxorubicin (50 ug/ml)); (null, alkaline pH resistance: decreased,  ); (null, resistance to chemicals: decreased, Calcofluor White); (null, resistance to chemicals: decreased, caffeine (2 mg/ml)); (null, resistance to chemicals: decreased, sirolimus (0.1 ug/ml))
